Date,Location,Hotel_Size,Occupancy_Rate,Has_Pool,Has_Spa,Has_Garden,Water_Saving_Measures,Season,Average_Length_of_Stay,Water_Usage
2021-03-13,City,Small,3.175796061814584,,True,True,None,Summer,13.247842513077918,1220.0711289963099
2021-03-13,City,Large,83.43128164066978,True,False,True,Low-Flow Faucets,Fall,3.426277984731642,3413.5894160258517
2021-03-13,City,Small,73.60883644236468,True,,False,Rainwater Harvesting,Spring,12.585810892012,9085.550142682965
2021-03-13,Countryside,Medium,28.254232814716374,False,False,False,None,Fall,1.7138063256354055,14478.11179061725
2021-03-13,Suburb,Extra-large,51.427392452742914,False,False,False,None,Spring,1.4198692760740919,11666.113839232557
2021-03-14,Suburb,Extra-large,71.80536079819811,,True,True,None,Fall,9.632080129441293,9225.22703636401
2021-03-14,City,Medium,21.725064097136748,True,False,True,Rainwater Harvesting,Spring,4.997648438551749,1597.0181358722127
2021-03-14,City,Small,28.0841903045309,False,False,True,Low-Flow Faucets,Winter,4.7841621952763145,1391.4452958131933
2021-03-14,Suburb,Small,65.61566743198843,False,False,True,Greywater Recycling,Spring,6.504210708564788,10315.096229267714
2021-03-14,City,,44.301786079874425,True,True,True,Greywater Recycling,Winter,3.334853932715669,8372.98814247519
2021-03-14,Countryside,Medium,6.497101875208077,False,,True,Greywater Recycling,Summer,12.448472710171593,14918.595984260799
2021-03-14,Countryside,Large,53.5220952152091,True,,False,Low-Flow Faucets,Summer,2.276993124547407,7370.310722682615
2021-03-14,Countryside,,86.52256802608946,True,True,False,,Winter,10.281473745857193,14792.034747647116
2021-03-14,City,Large,34.0435292025565,,True,True,Low-Flow Faucets,Winter,4.425252524737351,844.7866999699436
2021-03-15,Suburb,Medium,31.384718738063732,True,,False,Rainwater Harvesting,Summer,8.233010158593343,12686.32165694021
2021-03-15,Countryside,Medium,5.034180710182701,False,False,True,Greywater Recycling,,8.23286648634886,8762.390083074806
2021-03-15,Countryside,Extra-large,14.497983559782702,True,False,False,,Winter,4.582979808867794,6730.20995547637
2021-03-15,Countryside,Medium,9.481433917994476,True,True,False,Greywater Recycling,Summer,10.963026318890568,14173.336341326032
2021-03-15,,Medium,55.495560879550744,True,True,False,Low-Flow Faucets,,4.052232944459101,6831.419658129379
2021-03-15,City,Extra-large,37.70681999078897,True,False,,Greywater Recycling,Spring,2.180160239588747,6098.893190814672
2021-03-15,City,Large,46.31386758156704,True,False,True,Low-Flow Faucets,Winter,2.3359661898541986,4238.671805663993
2021-03-15,Countryside,Medium,75.8628769434466,True,True,True,Rainwater Harvesting,Summer,13.00674954861222,12464.377904831163
2021-03-15,City,Medium,99.83864890057555,True,,True,Low-Flow Faucets,Summer,7.1069424421623975,7483.278046427349
2021-03-16,City,Large,93.8705052150414,True,False,,Low-Flow Faucets,Winter,11.995369645759752,13311.671296515791
2021-03-16,City,Medium,16.304456376899356,True,True,False,None,Fall,12.256259677388183,14365.158645393472
2021-03-16,City,Medium,67.74142432005218,False,True,True,Greywater Recycling,Fall,9.780671996040542,4133.159126383244
2021-03-16,Countryside,,41.09994608195581,,,False,Greywater Recycling,Spring,13.468731768744565,1535.5937060510475
2021-03-16,City,Large,7.304565474738556,True,True,,Low-Flow Faucets,Winter,10.093183511263746,7506.697457267063
2021-03-16,Countryside,Small,55.84088304328715,True,True,False,None,Summer,10.29591344824098,1980.2626537154265
2021-03-16,Suburb,Small,32.77158741958818,,False,False,Low-Flow Faucets,Fall,2.247835611363146,13727.15203006991
2021-03-16,Suburb,Medium,55.43865676160801,False,True,False,None,Fall,12.883362969130339,11706.877439630734
2021-03-16,Suburb,,46.70031072772088,,True,False,Rainwater Harvesting,Summer,3.8062574642771,3658.7467550947476
2021-03-17,City,,29.34986377269385,True,True,,Low-Flow Faucets,Spring,12.349420752322873,11765.116784370455
2021-03-17,City,Small,37.66623372401822,True,True,False,Rainwater Harvesting,Winter,10.505545658057132,4027.5530910931298
2021-03-17,City,Small,82.05597282982409,True,False,True,Rainwater Harvesting,Spring,9.419242040863635,12150.854781567043
2021-03-17,,Medium,88.0106703138854,False,True,True,None,Summer,5.293005591087999,1097.0853756918973
2021-03-17,Countryside,Large,30.929743052797953,,,,Greywater Recycling,Summer,4.76171382190841,5466.6794354142585
2021-03-17,Suburb,Medium,62.02248858943526,True,False,False,Rainwater Harvesting,Winter,13.114995797400168,906.1302451041945
2021-03-17,City,Large,85.21642187050132,False,False,True,Greywater Recycling,Summer,9.299270475853303,1313.3288646128597
2021-03-17,,Medium,79.05788451260136,True,False,True,Greywater Recycling,Spring,2.1418826280844643,5682.939251616529
2021-03-17,Countryside,Large,32.95231403033741,,,,None,Summer,6.964689590686849,1005.6872236950685
2021-03-18,City,Medium,13.841484456881703,True,True,True,Low-Flow Faucets,Summer,12.384783935165824,9892.540906675375
2021-03-18,Suburb,Small,62.13530547219142,False,True,False,Greywater Recycling,Summer,6.5394655141069675,4953.401744582807
2021-03-18,Countryside,Large,6.788973219647476,True,False,False,None,Summer,9.491173444005316,11635.844052716064
2021-03-18,City,Large,82.11254572801137,True,False,True,Greywater Recycling,Spring,11.215419913113138,5314.847012267955
2021-03-18,Suburb,Medium,46.26256882827558,False,,True,None,Spring,2.3173833968709756,14112.48468807456
2021-03-18,Countryside,Extra-large,71.91437980922642,False,True,True,,,11.723413436525098,14745.744900215223
2021-03-18,City,Medium,17.749043395455388,False,True,,Low-Flow Faucets,Winter,9.207020160257297,5041.57988126189
2021-03-18,City,Large,16.823096694931728,False,True,,None,Fall,10.730983575961249,14236.27906783625
2021-03-18,Suburb,Large,20.795572810728103,True,True,True,Greywater Recycling,Spring,11.550279277456017,8253.256149896413
2021-03-19,Countryside,Medium,77.29097694334067,True,True,False,Greywater Recycling,Summer,4.731906879273609,11098.57551605888
2021-03-19,Suburb,Small,27.49493919697916,False,True,False,Rainwater Harvesting,Fall,4.5414729077519915,6211.124905771172
2021-03-19,City,Large,94.55750039150479,False,False,True,None,Fall,5.098674111997254,8159.868360887289
2021-03-19,Countryside,Small,7.106339913038651,True,False,True,Rainwater Harvesting,Spring,1.852718226313646,1886.5789255935315
2021-03-19,Suburb,Large,63.935015277763554,False,True,False,Greywater Recycling,Fall,7.48425831446476,14183.797075681128
2021-03-19,City,Small,79.71862549839518,False,True,False,None,Summer,9.973542039092614,8802.858996606059
2021-03-19,City,Small,55.002169742786755,False,,False,Greywater Recycling,Summer,4.246567771214477,12468.64596284709
2021-03-19,,Medium,0.8449816320539649,True,True,,Greywater Recycling,Summer,9.002912876861485,6008.716879962411
2021-03-19,Countryside,Extra-large,92.99150104315665,True,True,False,Low-Flow Faucets,Summer,3.8712903890431685,11853.833973510033
2021-03-19,Suburb,Small,62.2156633982145,,True,False,Greywater Recycling,,8.80426832682836,11131.679620546674
2021-03-20,City,Small,96.62080065438482,,True,True,Rainwater Harvesting,Fall,1.580269282502798,2544.579080164589
2021-03-20,Suburb,Large,24.058982396890837,True,False,False,None,Winter,1.3676734317591805,8749.693237157211
2021-03-20,City,Small,42.96573333333483,False,True,True,Rainwater Harvesting,Fall,7.728937012899319,12050.727783988254
2021-03-20,City,Large,35.46322313710637,True,False,False,None,Spring,6.363074061526054,1231.5352114192965
2021-03-20,Countryside,Large,77.24154055399839,False,True,True,None,Summer,2.1121403567033052,11554.674756103603
2021-03-20,Countryside,Small,48.732690495909026,False,False,True,Greywater Recycling,Summer,4.038980011877884,14028.227270923333
2021-03-20,City,Medium,31.31020030736259,False,False,True,Low-Flow Faucets,Spring,8.524774167679222,14451.11838346246
2021-03-20,Suburb,Extra-large,15.45109471939613,True,True,False,Rainwater Harvesting,Winter,9.373555780394222,8616.48959610433
2021-03-20,Suburb,Small,46.25885991335827,True,False,False,Rainwater Harvesting,Spring,9.377634726096757,14318.883909724782
2021-03-21,Suburb,Large,92.5256556679015,True,True,False,None,Spring,10.729548250374432,8125.1763112253975
2021-03-21,Countryside,Medium,52.856345203560984,False,False,True,None,Summer,2.902853412277956,1058.7519602077466
2021-03-21,Suburb,Medium,7.078434886480767,False,False,True,Greywater Recycling,Winter,12.625939409399809,6023.76538053239
2021-03-21,City,Medium,74.00783590486625,True,False,False,Low-Flow Faucets,Fall,6.2720358623570025,3836.4190937141207
2021-03-21,Countryside,Large,72.77506118727976,False,False,,Rainwater Harvesting,Summer,11.78116795896384,5537.413321562826
2021-03-21,Countryside,Medium,3.7912018604455144,False,False,False,Greywater Recycling,Winter,1.658869424469486,3655.9358138678117
2021-03-21,,Large,62.03180847458568,True,True,False,Low-Flow Faucets,Winter,5.851566797909498,1023.7117819284824
2021-03-21,City,Small,93.94364484671412,False,,False,None,,9.185986690278114,13525.656172490404
2021-03-21,Countryside,Extra-large,83.51557886796411,True,False,False,Greywater Recycling,Summer,5.267112661351641,14616.366842264842
2021-03-22,Suburb,Extra-large,95.08414642160156,True,True,False,Low-Flow Faucets,Winter,10.365712798839633,3575.295788768902
2021-03-22,Suburb,Medium,12.05488297747268,True,False,False,None,Spring,3.398622562623558,4322.791679634134
2021-03-22,Countryside,Small,21.094354963302987,True,False,True,Greywater Recycling,Summer,12.080255239767764,10062.768332312278
2021-03-22,Suburb,Medium,21.395647373909952,True,True,False,Low-Flow Faucets,Summer,5.946380259856688,14078.71970008949
2021-03-22,Countryside,Large,91.3588166958714,False,False,True,Greywater Recycling,Fall,11.447214619626024,9198.346063070112
2021-03-22,Suburb,Medium,34.39555968943515,False,False,True,Rainwater Harvesting,Fall,3.07632049689969,778.7870376426108
2021-03-22,Countryside,Small,39.93617681617653,True,False,False,Rainwater Harvesting,Summer,12.328044170116849,13045.310765038883
2021-03-22,,Small,87.26188941901508,True,True,False,Greywater Recycling,Winter,7.48028568570858,3524.569973496322
2021-03-22,Countryside,Large,63.09962682885274,False,False,False,Low-Flow Faucets,,2.63815352943901,13839.15052764872
2021-03-23,Countryside,Extra-large,39.23506580597088,True,False,,,Fall,10.725608259659523,13298.860864746533
2021-03-23,City,Extra-large,7.2878189772643935,True,True,False,None,Winter,13.507007874648608,9646.754249604737
2021-03-23,Countryside,Large,4.004389147731324,True,False,False,None,Winter,2.199428162838802,14676.304374748488
2021-03-23,Countryside,Extra-large,31.227929720270296,False,False,False,None,Spring,10.673398546475724,11624.309347116505
2021-03-23,City,,29.330646988831223,False,False,False,Rainwater Harvesting,Winter,11.736809765189577,14626.079549828764
2021-03-23,Countryside,Small,66.19802473210822,True,True,False,Rainwater Harvesting,Spring,3.116203222986818,12574.39156208697
2021-03-23,Countryside,Large,44.638179822006805,True,False,,Greywater Recycling,Winter,10.405941543699655,3639.854776570296
2021-03-23,Countryside,Medium,68.23125744611802,False,True,True,Low-Flow Faucets,Winter,12.112979088237308,2381.374897399911
2021-03-23,Countryside,Small,33.20568080577382,True,True,False,Greywater Recycling,Fall,3.3769611649382303,9670.800406526054
2021-03-24,Countryside,Medium,91.6894794564392,False,True,True,Greywater Recycling,Summer,10.126593379428844,10086.291866275202
2021-03-24,Suburb,Medium,9.518817947980551,True,False,False,Low-Flow Faucets,Winter,13.062841601206888,4651.98546806867
2021-03-24,,Large,49.93907544268652,False,False,False,Greywater Recycling,Winter,7.071792670028888,11930.346259537244
2021-03-24,,Medium,91.1959394541415,True,False,False,None,Fall,12.264551616572128,3963.3108612778938
2021-03-24,City,Medium,68.36165756524373,True,False,True,Rainwater Harvesting,Summer,4.313296972447118,8677.853107858264
2021-03-24,City,Small,7.520635326360948,True,True,True,Low-Flow Faucets,Fall,1.8028781386437784,1756.1773939728787
2021-03-24,Suburb,Medium,85.69258171648215,False,True,True,None,Summer,10.269202686484947,13125.352207792157
2021-03-24,Countryside,Medium,23.458523595881942,True,,True,Rainwater Harvesting,,11.115312093603032,6393.319496852828
2021-03-24,Countryside,Large,51.295381584304266,True,True,True,Low-Flow Faucets,Fall,10.35131212498111,3230.5609486916524
2021-03-25,City,Large,30.074410936513964,False,False,,Low-Flow Faucets,Summer,4.320865644139289,5518.803417007644
2021-03-25,Suburb,Small,41.542984005489515,True,True,False,Greywater Recycling,,13.003863263720902,9272.23669257368
2021-03-25,,Medium,94.67907962532664,False,,,Greywater Recycling,Spring,3.2479702019946544,723.7291392024318
2021-03-25,Countryside,Medium,14.26760904459492,True,False,True,Low-Flow Faucets,Summer,9.557446526459723,12179.817733358603
2021-03-25,,Small,25.130680528157246,True,True,True,Greywater Recycling,Winter,5.416555096978145,8065.56169392985
2021-03-25,City,Extra-large,33.387856831062756,False,True,True,Rainwater Harvesting,Winter,9.186492717502897,1124.2135725623473
2021-03-25,City,Large,66.45557253390159,False,True,False,Low-Flow Faucets,Spring,6.4701823655742405,14102.648055408466
2021-03-25,Suburb,Large,76.43691126349988,False,False,True,None,Summer,3.7603947756067524,1802.473524416568
2021-03-25,Countryside,Large,54.00735010995944,False,False,False,None,Spring,2.2865622837259667,8363.647766417485
2021-03-26,Suburb,Medium,59.585883712649476,False,False,True,Greywater Recycling,Spring,4.931251577720162,676.6764162669829
2021-03-26,City,Small,46.770961612826966,,,False,Low-Flow Faucets,Summer,6.9147692441542645,4327.885238921108
2021-03-26,Countryside,Medium,29.490090217462583,True,False,,Rainwater Harvesting,Spring,8.407367859792437,3648.761152125816
2021-03-26,Countryside,Small,58.248983296542534,False,True,True,Greywater Recycling,Winter,5.458524992386656,5510.094549802642
2021-03-26,City,Extra-large,32.41664733777932,True,True,,None,Fall,8.675099234400994,5636.7081382356
2021-03-26,Suburb,Small,44.03010988361563,True,True,False,None,Fall,12.536852258039785,6617.271031275946
2021-03-26,,Medium,89.48838286949908,True,True,False,Low-Flow Faucets,Winter,1.9496733374568942,8537.94447565676
2021-03-26,City,Small,91.70505973271624,True,,False,Rainwater Harvesting,Fall,5.081045255261565,10703.010168860299
2021-03-26,Suburb,Medium,29.33205057560164,True,False,False,Low-Flow Faucets,Winter,12.736701883970222,14260.499152966517
2021-03-27,City,Large,41.486834038650755,True,True,True,,Summer,9.062551823591685,4937.4550445966315
2021-03-27,City,Small,85.80298681103613,True,True,False,None,Winter,2.819327501141157,12547.093343196004
2021-03-27,Countryside,Large,93.80048742038151,,True,False,Rainwater Harvesting,Spring,3.9790958545785102,3934.4529604574172
2021-03-27,City,,99.93064139944232,False,,,Greywater Recycling,Fall,7.493695855159922,10695.105102857138
2021-03-27,,Medium,40.817933322512026,False,True,False,None,Spring,9.806293228267378,1321.1453545532136
2021-03-27,,Extra-large,41.607178578958404,False,True,,Greywater Recycling,Summer,8.857123600636093,8794.1119889095
2021-03-27,Suburb,Extra-large,55.91924658005423,True,True,False,Low-Flow Faucets,Fall,7.722535804276709,8573.315107021564
2021-03-27,Countryside,Large,16.1225134635668,True,True,True,Low-Flow Faucets,Winter,9.254209210749318,1812.554768930758
2021-03-27,,Medium,69.81193124360671,True,,,None,Summer,6.519746578920626,12984.676841319773
2021-03-27,Suburb,Extra-large,79.98835602144818,True,True,False,Greywater Recycling,Spring,10.281126941850792,1210.5248009734682
2021-03-28,City,,82.31669563454653,False,False,False,None,Fall,11.135327840319441,10884.692566926133
2021-03-28,Suburb,Medium,0.6726836684683213,False,False,True,Low-Flow Faucets,Summer,6.381555303612381,14317.885653866222
2021-03-28,Suburb,Large,97.95952869463072,True,True,True,Rainwater Harvesting,Spring,10.198648377719257,5214.395021870857
2021-03-28,Countryside,Large,58.56154163633968,False,True,,Low-Flow Faucets,Fall,10.639653621333933,9711.234110449675
2021-03-28,Suburb,Large,0.919766288471302,False,True,False,None,Spring,10.531419525008225,9924.633308081586
2021-03-28,,Medium,66.6275509583475,True,True,True,Rainwater Harvesting,Summer,11.556368972034436,2798.2673738373855
2021-03-28,Suburb,Large,29.849204846800482,False,False,False,,Spring,11.399915083525217,2627.219697200577
2021-03-28,Suburb,Small,22.671673885883536,False,False,True,,Spring,10.839573063133816,7424.993674943973
2021-03-28,Countryside,Small,99.43912524912336,False,False,,Greywater Recycling,Fall,5.022475116659519,1124.4892937879167
2021-03-29,City,,2.8243198450554785,True,False,True,Rainwater Harvesting,Fall,10.383388216675694,3791.289022089031
2021-03-29,Suburb,Large,86.97318318413448,False,,False,None,Fall,12.627629832752493,5232.964521501404
2021-03-29,City,Small,94.57288232339963,,True,True,Low-Flow Faucets,Summer,9.707947823886371,13429.04545623784
2021-03-29,Suburb,Medium,36.608887623908025,True,False,True,Low-Flow Faucets,Winter,7.70793501862829,1266.3297868117106
2021-03-29,City,Large,46.6109523583757,True,True,False,Greywater Recycling,Summer,4.842179844838951,12389.478592221378
2021-03-29,Countryside,Large,63.97657254804098,True,True,False,Greywater Recycling,Spring,5.073506074966341,3329.6551347422824
2021-03-29,Suburb,Large,2.3191616498834944,True,False,True,,Winter,5.975816780117347,5254.773791604869
2021-03-29,Suburb,Small,65.39751996394521,True,,True,Low-Flow Faucets,Winter,11.399291431873205,3761.854887312855
2021-03-29,City,Extra-large,11.392207916468855,True,False,False,Low-Flow Faucets,Spring,5.304795485248992,14123.621113581077
2021-03-30,City,Small,1.085349465044294,False,True,True,Greywater Recycling,Spring,12.016518915506282,742.2032086071636
2021-03-30,City,Medium,6.049050056941452,True,True,True,Low-Flow Faucets,Winter,2.9310606768576672,14311.889221652626
2021-03-30,Countryside,Extra-large,21.859718413212548,True,False,True,None,Fall,3.5912457201675583,4259.930107583072
2021-03-30,Countryside,Small,40.509701553652796,False,False,False,Rainwater Harvesting,Fall,8.91007332305034,5281.134282890094
2021-03-30,,Small,88.16789848668307,False,False,False,None,Spring,2.4888410871461994,9167.818698499843
2021-03-30,Countryside,Small,45.22952680884463,,False,False,Rainwater Harvesting,Winter,6.018149483806537,13282.580866935441
2021-03-30,Countryside,Medium,38.930133458128225,False,True,True,Low-Flow Faucets,Summer,5.06918832462207,1139.99469018754
2021-03-30,Countryside,,20.616980541530296,,True,True,Rainwater Harvesting,,6.780548033293291,6640.054796413938
2021-03-30,Suburb,Large,99.85415054997705,True,False,False,Greywater Recycling,Winter,6.207394708228499,3810.0509366543847
2021-03-31,,,66.67176352903928,False,True,False,Low-Flow Faucets,Fall,12.284189025353342,14665.29947190712
2021-03-31,Countryside,Small,45.25337421531416,False,True,False,Low-Flow Faucets,Summer,7.568296548322877,8226.207913942024
2021-03-31,City,Medium,32.266576555436046,False,False,True,Rainwater Harvesting,Fall,4.820629238634382,7636.260935219268
2021-03-31,Suburb,,47.43375357464102,True,False,False,None,Winter,8.384555151176283,4869.605465535342
2021-03-31,City,Extra-large,75.53726905598528,False,,True,Low-Flow Faucets,Spring,11.745792366844906,11457.773221023757
2021-03-31,City,Large,32.49624472952837,False,False,True,None,Winter,8.554346025933814,6741.324110899161
2021-03-31,Suburb,Small,27.453960605002546,True,True,False,Rainwater Harvesting,,11.439767010446095,3212.9261253669674
2021-03-31,Suburb,Small,22.51094094830055,True,True,True,Greywater Recycling,Summer,5.903183653103011,5903.521866227308
2021-03-31,Suburb,Medium,37.96429227552044,True,True,False,Low-Flow Faucets,Spring,7.887423673881652,9960.176156163858
2021-04-01,Suburb,Extra-large,3.0791775563808077,False,False,True,Low-Flow Faucets,Spring,12.841993298699323,12078.963311447998
2021-04-01,City,Large,74.59494786252652,False,True,True,Low-Flow Faucets,Winter,13.860874625792558,13958.784465879486
2021-04-01,City,Extra-large,95.4104663446961,True,,True,Rainwater Harvesting,,9.152632443165542,8026.411388815789
2021-04-01,Suburb,Medium,90.5274760766156,True,False,False,None,Spring,4.187540946665159,8546.077170308683
2021-04-01,City,Large,76.64815687504021,True,True,False,Low-Flow Faucets,Fall,1.978666064224769,5822.529864757163
2021-04-01,Suburb,Medium,69.75757576943755,True,False,True,None,Spring,5.48519994661349,1216.5678007106021
2021-04-01,City,Large,29.920869145834107,True,True,,Rainwater Harvesting,Spring,6.842434077636556,4361.657274985658
2021-04-01,Countryside,Large,10.833955488480452,False,False,False,Greywater Recycling,Winter,3.9697266692415982,14056.008407304327
2021-04-01,City,Large,44.23553907744815,False,True,True,Rainwater Harvesting,Fall,6.431851621311082,14703.477360420258
2021-04-02,Countryside,Small,84.37800549692082,True,True,False,Low-Flow Faucets,Summer,2.8741054848928616,5411.78013116437
2021-04-02,Countryside,Medium,54.20389520104021,False,True,True,Low-Flow Faucets,Winter,3.607500469333991,2568.9267104371975
2021-04-02,City,Large,71.13055452371869,False,True,True,Greywater Recycling,,12.647150472222945,14960.498690638398
2021-04-02,Countryside,Large,91.99647848074359,False,False,,Low-Flow Faucets,Fall,13.726288277502873,12901.272961894529
2021-04-02,Suburb,Medium,68.1085255669122,True,False,False,Low-Flow Faucets,,11.300277634704468,9567.004410776783
2021-04-02,Countryside,Small,6.831737030390094,True,False,False,Low-Flow Faucets,Fall,3.061992569608871,13366.653304223835
2021-04-02,Suburb,Medium,9.310573342231843,False,True,True,Rainwater Harvesting,Spring,9.809919769824225,5790.576244180105
2021-04-02,City,Large,8.102098301006688,True,True,False,Rainwater Harvesting,Fall,13.967749905850816,7163.842974948655
2021-04-02,Suburb,Small,35.770821609699944,False,,True,Greywater Recycling,Summer,4.714558071959908,3432.304518967129
2021-04-03,,Small,28.76185692675276,False,True,True,Rainwater Harvesting,Winter,3.1926155469813287,12988.582795378483
2021-04-03,Countryside,Large,10.967501764522602,True,False,False,Low-Flow Faucets,Fall,6.301396570166652,718.7326290207282
2021-04-03,Countryside,Medium,39.17600067665771,False,False,,Greywater Recycling,Spring,9.037355337625545,4286.07777439503
2021-04-03,City,Large,19.367980993086007,False,,False,Greywater Recycling,Summer,5.069878920367939,5700.575042083771
2021-04-03,Countryside,Small,38.5743148839522,True,,True,Low-Flow Faucets,Summer,1.260394197002912,12430.42701424256
2021-04-03,Suburb,Large,44.43522974606231,False,True,True,Rainwater Harvesting,Summer,12.700321985300684,7718.467499855852
2021-04-03,Suburb,Extra-large,0.5017956986491101,False,True,False,Low-Flow Faucets,Fall,11.868012339214792,14337.683074408982
2021-04-03,Suburb,,69.69789470563185,False,True,False,Rainwater Harvesting,Spring,5.434901091613652,4363.669816452864
2021-04-03,City,Extra-large,37.17256423112193,True,,True,Rainwater Harvesting,Fall,12.518233357855138,4428.296115890578
2021-04-04,City,Extra-large,77.72682755189744,True,True,False,,Spring,9.59445697994695,1863.1809944237302
2021-04-04,Countryside,,11.457738910187853,True,True,False,Rainwater Harvesting,Fall,3.721335487783784,8721.425094423275
2021-04-04,Suburb,,29.055742653366355,True,True,True,Low-Flow Faucets,Summer,3.623985245060603,13249.082149935966
2021-04-04,Countryside,Medium,26.94268724327068,True,False,False,Greywater Recycling,Summer,8.048980153040668,4318.191963220351
2021-04-04,Countryside,Medium,1.0011400162368678,True,False,True,Low-Flow Faucets,Winter,5.65574709642106,3838.0954502621553
2021-04-04,Suburb,Large,47.96033469633279,True,False,True,Low-Flow Faucets,Winter,8.434064047974172,4768.713313092781
2021-04-04,City,Large,96.36562045273325,False,,False,Rainwater Harvesting,Spring,3.315666905577239,6998.103729150775
2021-04-04,City,,1.3837216156513676,False,,False,Rainwater Harvesting,Fall,12.629322231746254,8754.083360124176
2021-04-04,Suburb,,62.146061909072145,False,False,False,Low-Flow Faucets,Summer,3.473478708063717,11953.573648258698
2021-04-04,Countryside,Medium,85.67210581208825,True,False,True,Low-Flow Faucets,Spring,12.300593465996432,12381.663342927497
2021-04-05,Suburb,Medium,79.27079496366242,,True,False,Low-Flow Faucets,Fall,13.680973733788946,521.7520676649699
2021-04-05,Suburb,Medium,28.744095752434006,True,False,True,Rainwater Harvesting,Winter,2.5682112940870256,10868.40220878056
2021-04-05,Suburb,Large,17.507554459170848,True,True,False,None,Summer,1.9952456441694024,2963.433968317316
2021-04-05,City,Large,21.43118240032148,False,False,True,Low-Flow Faucets,Winter,9.464532581381258,13742.233586884262
2021-04-05,Suburb,Medium,34.64660961676746,,False,,Rainwater Harvesting,Fall,3.327656504495255,11222.334694266629
2021-04-05,Countryside,Extra-large,10.328129875345537,True,False,True,Rainwater Harvesting,Summer,9.489048221007447,10145.631139143767
2021-04-05,City,Small,27.323734479273675,False,True,True,None,Fall,9.672260292269131,12952.650894253753
2021-04-05,Countryside,Small,22.88152643921675,True,False,False,Rainwater Harvesting,Fall,4.062129261241925,5769.892198186968
2021-04-05,Countryside,,97.17523924769266,True,True,True,Rainwater Harvesting,Spring,12.002421091525418,8297.452443740123
2021-04-06,,,67.04618813488172,True,True,False,Low-Flow Faucets,Fall,9.524502890111687,6999.215583007666
2021-04-06,Countryside,Medium,62.671389721349556,True,False,True,Low-Flow Faucets,Fall,3.4675190517650565,7880.743498055873
2021-04-06,City,,88.43685863937331,,False,False,Rainwater Harvesting,Fall,5.154574661972605,1254.5887669520619
2021-04-06,Countryside,Medium,17.583279741023116,False,,False,Low-Flow Faucets,Winter,7.274184218255221,3490.05364791018
2021-04-06,City,Medium,7.1767521450404885,True,False,True,Greywater Recycling,Fall,7.61438843714555,9809.776443900282
2021-04-06,Suburb,Large,87.81205892409375,False,False,True,Greywater Recycling,Spring,10.20749536735343,13632.135579458449
2021-04-06,Suburb,Large,35.22709221134724,True,True,False,Rainwater Harvesting,Fall,9.048956419516939,13466.215108905883
2021-04-06,City,Large,38.49225311576143,,True,False,Rainwater Harvesting,Fall,9.814121902006425,11410.743394573437
2021-04-06,Countryside,,3.0601585445854784,True,,False,Low-Flow Faucets,Summer,7.977626423157398,12006.091038605282
2021-04-07,Countryside,Large,1.507279553700691,False,False,True,,Winter,2.7980208859562503,5672.575155848766
2021-04-07,Countryside,Small,69.87707537689421,True,False,False,Greywater Recycling,Winter,9.597854092763122,1384.3313839759703
2021-04-07,,Small,64.42382231546515,True,True,True,None,Fall,7.13995176224383,12685.902121779789
2021-04-07,Countryside,,28.304759786079327,False,True,,Greywater Recycling,Spring,6.127886987582006,13096.04261963258
